"model","pk","fields__order","fields__cart_id","fields__date_added","fields__product","fields__cart","fields__quantity","fields__product_price","fields__ordered","fields__image","fields__variation_category","fields__variation_value","fields__product_name","fields__password","fields__first_name","fields__last_name","fields__phone","fields__username","fields__ip_address","fields__session_key","fields__user_agent","fields__timestamp","fields__path","fields__email","fields__phone_number","fields__date_joined","fields__last_login","fields__is_admin","fields__is_staff","fields__is_active","fields__variations__001","fields__variations__002","fields__is_superadmin","fields__category_name","fields__slug","fields__description","fields__price","fields__images","fields__stock","fields__is_available","fields__category","fields__created_date","fields__modified_date","fields__cat_image","fields__session_data","fields__expire_date","fields__app_label","fields__model","fields__name","fields__action_time","fields__user","fields__payment","fields__order_number","fields__payment_id","fields__payment_method","fields__amount_paid","fields__subject","fields__review","fields__rating","fields__ip","fields__is_ordered","fields__status","fields__created_at","fields__updated_at","fields__address_line_1","fields__address_line_2","fields__profile_picture","fields__city","fields__order_note","fields__order_total","fields__tax","fields__state","fields__country","fields__content_type","fields__codename","fields__object_id","fields__object_repr","fields__action_flag","fields__change_message"
"sessions.session","ull2c1uwygdqe6jzcg1erfo39qt2ecio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwjAQBe_iGlm2_IWSnjNYa-8uDiBHipMKcXdiKQW0M_PeWyTY1pq2TkuaUFyEFqdflqE8qQ2BD2j3WZa5rcuU5UjkYbu8zUiv69H-HVTodawjZ4XMZ22IbQAKHDAEtMZHpclbV-LOELIDKOTc3ir0rIwCjxbF5wsYMjlh:1lMGf5:pJOYFAyE_BaSmtO7LaPoo9EWZj2mlVYeTc1er8T9G3Y","2021-03-30T20:51:31.975Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","uqxn0a24novpe2ayife9tf4fhguhtc3f","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwyAQRO9CHSF-BpMyvc-AWHYJTiKQjF1FuXtsyUVSzrw382YhbmsJW6clzMiuTFp2-S0hpifVg-Aj1nvjqdV1mYEfCj9p51NDet1O9--gxF72NWmRSRGCG5URQBFRg1B-xATa-QEGQzo7zEIYiB4S7slqlFlIQGXZ5ws0gjkX:1lMEQA:zOXpWZwtmdlqhF46hP61mAZrt432eIqy5wJyk2n6KH0","2021-03-30T18:27:58.580Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","vh0bkwrg4p2zk5evdwqg3ssttjpwkrnk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwjAQBe_iGlm2_IWSnjNYa-8uDiBHipMKcXdiKQW0M_PeWyTY1pq2TkuaUFyEFqdflqE8qQ2BD2j3WZa5rcuU5UjkYbu8zUiv69H-HVTodawjZ4XMZ22IbQAKHDAEtMZHpclbV-LOELIDKOTc3ir0rIwCjxbF5wsYMjlh:1lMd6K:rvtrxfPKVu2LvP25nYux1rsaT90xECRPKar8P6zU15s","2021-03-31T20:49:08.125Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","vob2lxc957rzsv2mns9veuj116ss8ixj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e30:1lFMiu:k-JAyKz1qDE1cYGOzw2iSR-KgQwoJqHgblqzQKb1qjE","2021-03-11T19:54:56.948Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","vv16mzrgl6xrpjeq82u2y28d246nwdby","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwyAQRO9CHSF-BpMyvc-AWHYJTiKQjF1FuXtsyUVSzrw382YhbmsJW6clzMiuTFp2-S0hpifVg-Aj1nvjqdV1mYEfCj9p51NDet1O9--gxF72NWmRSRGCG5URQBFRg1B-xATa-QEGQzo7zEIYiB4S7slqlFlIQGXZ5ws0gjkX:1lHadw:MpyM9zt3P60OZtX09bJDEcRj9MQzWJ5-O_DE6dyCKRg","2021-03-17T23:11:00.576Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","vyv7ycju8a9v2l7lrvimp7hmsk1aeawy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwjAQBe_iGlm2_IWSnjNYa-8uDiBHipMKcXdiKQW0M_PeWyTY1pq2TkuaUFyEFqdflqE8qQ2BD2j3WZa5rcuU5UjkYbu8zUiv69H-HVTodawjZ4XMZ22IbQAKHDAEtMZHpclbV-LOELIDKOTc3ir0rIwCjxbF5wsYMjlh:1lFMzq:BZz3zH3YJpKzowspcF_19sdH6CMKZiAxTjKnMmQBFHM","2021-03-11T20:12:26.790Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","wcu6h9wxckdzjae410gdvcqhmvsi79uz","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwyAQRO9CHSF-BpMyvc-AWHYJTiKQjF1FuXtsyUVSzrw382YhbmsJW6clzMiuTFp2-S0hpifVg-Aj1nvjqdV1mYEfCj9p51NDet1O9--gxF72NWmRSRGCG5URQBFRg1B-xATa-QEGQzo7zEIYiB4S7slqlFlIQGXZ5ws0gjkX:1lMFpu:I9KPZdOcjmtv7OHVZAbUTfaQL9V1u7ltRUl9xyCztew","2021-03-30T19:58:38.135Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","x6xhr9cb01i0mvf0nmtju6ghyt5tss9z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwjAQBe_iGlm2_IWSnjNYa-8uDiBHipMKcXdiKQW0M_PeWyTY1pq2TkuaUFyEFqdflqE8qQ2BD2j3WZa5rcuU5UjkYbu8zUiv69H-HVTodawjZ4XMZ22IbQAKHDAEtMZHpclbV-LOELIDKOTc3ir0rIwCjxbF5wsYMjlh:1lKo0l:MAwmu48pmByc54NNbMzM8iXElQjQ3b6dkHh5np2h2rc","2021-03-26T20:03:51.053Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","xe9chqqvq3cwxic6xdz5d0ocdj2ycdcs","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwyAQRO9CHSF-BpMyvc-AWHYJTiKQjF1FuXtsyUVSzrw382YhbmsJW6clzMiuTFp2-S0hpifVg-Aj1nvjqdV1mYEfCj9p51NDet1O9--gxF72NWmRSRGCG5URQBFRg1B-xATa-QEGQzo7zEIYiB4S7slqlFlIQGXZ5ws0gjkX:1lMAHS:14neLPELNQBJxc7UOldOtsA1eZ_LguVryvdvRK7pTMM","2021-03-30T14:02:42.609Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","z3m616xot5wts53cb5oblkl9jyy354rk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwyAQBe9CHSEI37hMnzOgNbvE5AORwVWUu8eW3Lidmfe-LDRqLdcScsk99Pym1uH9CWyQVlplnfCSn5UV2psTC7D0KSyN5pCRDUyyAxshPqlsAh9Q7pXHWvqcR74lfLeN3yrS67q3h4MJ2rStfRoFpnSRipJ2QC45dA61sl5IstpEvzKE0QBEMmZtBdoklACLGtnvDzYcR7Q:1lO6un:0wGPtZAKiYgA79nUBA4KWFbG0wdpFqWsNKZTAe5uDXM","2021-04-04T22:51:21.488Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","zijhvhx8b8y2ota9hlo4zs5i1ttr9sxt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",".eJxVjDsOwjAQBe_iGlm2_IWSnjNYa-8uDiBHipMKcXdiKQW0M_PeWyTY1pq2TkuaUFyEFqdflqE8qQ2BD2j3WZa5rcuU5UjkYbu8zUiv69H-HVTodawjZ4XMZ22IbQAKHDAEtMZHpclbV-LOELIDKOTc3ir0rIwCjxbF5wsYMjlh:1kXULC:EBPCbWozUfXRIh7W9oVM3EUP6BHtmyizWx8ggmIvNsY","2020-11-10T19:09:06.222Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sessions.session","zx8g9568osayk1p2dw6673a0vzwfc00o","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","e30:1kUE2t:uSd3NjuJarUFX9vGGWn6ga4lOpiIGMfCitpJnm9mPBk","2020-11-01T19:08:43.780Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"category.category","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Shirts","shirts","This is the demo shirt category","","","","","","","","photos/categories/shirts.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"category.category","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","T Shirt","t-shirt","This is test description","","","","","","","","photos/categories/tshirts.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"category.category","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Shoes","shoes","This is shoes category","","","","","","","","photos/categories/shoes.png","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"category.category","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jeans","jeans","Jeans category","","","","","","","","photos/categories/jeans.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"category.category","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Jackets","jackets","Jackets category","","","","","","","","photos/categories/jackets.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","1","","","","","","","","","","","","","pbkdf2_sha256$216000$lxUQ7byKz6Dd$P3PrWvYWPFTawa6qmgMCcmEGxxradqtEhphKCfawZE0=","Rathan","Kumar","","djangoadmin","","","","","","developer.rathan@gmail.com","","2020-10-04T22:50:56.329Z","2021-03-24T22:57:16.515Z","True","True","True","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","2","","","","","","","","","","","","","pbkdf2_sha256$216000$J5NvRLFNlPg0$159XqjTnRrWjAJb/JYGMkV7Nr0PrbGOijW0JDkk3DBk=","John","Doe","","john.doe","","","","","","john.doe@gmail.com","1234567895","2021-02-25T19:43:55.428Z","2021-02-25T19:43:55.429Z","False","False","True","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","7","","","","","","","","","","","","","pbkdf2_sha256$216000$sEwhiCNM3mF6$BQ5DxYWECn1PabBrXvcEnSOZdYWM44a6RBdS1/gBxrE=","Joseph","Arugu","","joe.arugu","","","","","","joe.arugu@gmail.com","09619600049","2021-02-25T20:33:52.671Z","2021-02-25T20:33:52.671Z","False","False","True","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","9","","","","","","","","","","","","","pbkdf2_sha256$216000$Mfnp2flocppK$ZkiTWWUXBJwenoVrLFqq6gHhlIcN9yP/n7hKo4jd180=","Rathan","Kumar","","rathan.kumar123","","","","","","rathan.kumar123@gmail.com","12345658988","2021-02-25T20:48:40.611Z","2021-02-25T20:48:40.611Z","False","False","False","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","10","","","","","","","","","","","","","pbkdf2_sha256$216000$sk0XCMzKsXBD$B9U/UAMf+RKYV3b8t6FEnoryP2Tx+Iu2uDROOXZHVeY=","Rathan","Kumar","","rathan.kumar000","","","","","","rathan.kumar000@gmail.com","09619600049","2021-02-25T20:49:09.712Z","2021-02-25T20:49:09.713Z","False","False","False","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","11","","","","","","","","","","","","","pbkdf2_sha256$216000$YMS7uLjqC5t6$jM0K5FFp/duuo4g6aqHGohU+XlGrbuTBYhlkjsqVBTY=","Rathan","Kumar","","rathan.kumar111","","","","","","rathan.kumar111@gmail.com","09619600049","2021-02-25T20:53:24.460Z","2021-02-25T20:53:24.460Z","False","False","False","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","12","","","","","","","","","","","","","pbkdf2_sha256$216000$K9C7jU6HvZmB$oGM6cOlve8RqC88MINRxgTRz7/jdV9GKckS6VKp0RKo=","Rathan","Kumar","","rathan.kumar33339","","","","","","rathan.kumar33339@gmail.com","09619600049","2021-02-25T20:56:02.773Z","2021-02-25T20:56:02.773Z","False","False","False","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","16","","","","","","","","","","","","","pbkdf2_sha256$216000$s5tPuBe5hIro$EcvlzXHlcH7SesbZx248fVYCHg9LwwgepbcWTcn47RY=","Rathan","Kumar","","rathan.kumar492","","","","","","rathan.kumar492@gmail.com","09619600049","2021-02-25T22:23:05.650Z","2021-03-24T22:57:02.634Z","False","False","True","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.account","17","","","","","","","","","","","","","pbkdf2_sha256$216000$nSU6CBkmB1Q2$VZTydoxChMGPAyQWa8iHXc1Qu7Cyq3941/qWmA3bRwY=","Rathan","Kumar","","rathan.kumar54656546","","","","","","rathan.kumar54656546@gmail.com","09619600049","2021-03-17T21:15:50.792Z","2021-03-17T21:15:50.792Z","False","False","False","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"accounts.userprofile","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","","","","","","","","","","","","","","Vashi, Lane 09 Test","MIDC Test","userprofile/Profile-Pic-Demo_eifH74A.png","Navi Mumbai","","","","India","India","","","","","",""
"accounts.userprofile","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","Vashi, Lane 09","MIDC","userprofile/rathan-photo.jpg","Navi Mumbai","","","","India","India","","","","","",""
"store.product","1","","","","","","","","","","","","ATX Jeans","","","","","","","","","","","","","","","","","","","","","","atx-jeans","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s. Jeans","199","photos/products/ATX-Jeans_jH6EYxI.jpg","58","True","4","2020-10-05T20:35:41.808Z","2021-03-24T22:57:42.871Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","2","","","","","","","","","","","","RXN Blue Shirt","","","","","","","","","","","","","","","","","","","","","","rxn-blue-shirt","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","99","photos/products/Blue-Shirt.jpg","197","True","1","2020-10-05T20:36:54.408Z","2021-03-20T14:32:03.485Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","3","","","","","","","","","","","","Great Tshirt","","","","","","","","","","","","","","","","","","","","","","great-tshirt","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","119","photos/products/Great-Tshirt.jpg","0","True","2","2020-10-05T20:37:24.165Z","2020-10-10T19:22:35.655Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","4","","","","","","","","","","","","Jordan Basketball Shoes","","","","","","","","","","","","","","","","","","","","","","jordan-basketball-shoes","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","999","photos/products/jordan-true-flight-basketball-shoes.jpg","500","True","3","2020-10-05T20:37:54.522Z","2020-10-05T20:37:54.522Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","5","","","","","","","","","","","","Mavi Jeans","","","","","","","","","","","","","","","","","","","","","","mavi-jeans","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","499","photos/products/Mavi_jeans.jpg","1000","True","4","2020-10-05T20:38:21.363Z","2020-10-05T20:38:21.363Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","6","","","","","","","","","","","","Puma Ferrari Shoes","","","","","","","","","","","","","","","","","","","","","","puma-ferrari-shoes","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","1099","photos/products/Puma-Ferrari-Shoes.jpg","499","True","3","2020-10-05T20:39:03.005Z","2021-03-20T14:32:03.469Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","7","","","","","","","","","","","","US Polo Assn Jacket","","","","","","","","","","","","","","","","","","","","","","us-polo-assn-jacket","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","899","photos/products/US-Polo-Assn_Jacket.jpg","300","True","5","2020-10-05T20:39:23.667Z","2020-10-05T20:39:23.667Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.product","8","","","","","","","","","","","","Wrangler Shirt","","","","","","","","","","","","","","","","","","","","","","wrangler-shirt","Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the industry's standard dummy text ever since the 1500s.","699","photos/products/Wrangler-Shirt.jpg","1234","True","1","2020-10-05T20:39:54.009Z","2020-10-19T12:02:15.542Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","1","","","","1","","","","","","color","White","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2020-10-23T22:10:56.228Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","2","","","","1","","","","","","color","Blue","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2020-10-23T21:52:29.001Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","3","","","","1","","","","","","color","Green","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2020-10-23T21:55:08.542Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","7","","","","1","","","","","","size","Small","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2020-10-27T19:09:23.747Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","8","","","","1","","","","","","size","Medium","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2020-10-27T19:21:00.639Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","9","","","","1","","","","","","size","Large","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2020-10-27T19:21:08.625Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","10","","","","2","","","","","","color","Red","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:24:24.015Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","11","","","","2","","","","","","size","Small","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:24:33.390Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","12","","","","6","","","","","","color","Black","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:25:00.864Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","13","","","","6","","","","","","size","9","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:25:11.059Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","14","","","","6","","","","","","color","Red","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:25:37.239Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","15","","","","6","","","","","","size","10","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:25:49.521Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.variation","16","","","","2","","","","","","color","Blue","","","","","","","","","","","","","","","","","","True","","","","","","","","","","","","2021-03-20T14:26:25.356Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.reviewrating","1","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","","","","","","Very nice product, a packaging could be little more better","GreatKart is really doing a very good job, delivering high quality products. Need some more improvements on packaging. Overall nice experience.","4.5","127.0.0.1","","True","2021-03-16T14:02:56.336Z","2021-03-20T14:06:40.881Z","","","","","","","","","","","","","","",""
"store.reviewrating","5","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","Above & Beyond","This product is awesome, above my expectations! Thanks GreatKart :)","5.0","127.0.0.1","","True","2021-03-17T23:08:38.161Z","2021-03-20T14:03:49.259Z","","","","","","","","","","","","","","",""
"store.reviewrating","6","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","Phenomenal","Jeans is awesome, liked it a lot. It looks so good on my brother. The best thing about GreatKart is their products looks as it is in the image. No fake images. Thanks GreatKart!","5.0","127.0.0.1","","True","2021-03-20T14:13:16.356Z","2021-03-20T14:14:18.998Z","","","","","","","","","","","","","","",""
"store.reviewrating","7","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","","","","","","Very Good Shirt","I loved this shirt. Very nice","5.0","127.0.0.1","","True","2021-03-20T14:33:22.580Z","2021-03-20T14:33:22.580Z","","","","","","","","","","","","","","",""
"store.productgallery","1","","","","1","","","","","store/products/image1_aEtEeYI.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.productgallery","2","","","","1","","","","","store/products/image2_1awO5sI.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"store.productgallery","3","","","","1","","","","","store/products/image13_VXhAPnK.jpg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","33","","samw1oj3nalno58s8t81lpbdc73vq94z","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","34","","zgy8y6rohizcmchejs11mc8ogl7th9pn","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","35","","kq1ccppnqx31sbg2cf1tb17gux5gww6c","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","36","","y3yks568t36ivw9wuj54lxbnt1uijdwu","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","37","","09zl3hn93dsqtzt65ho2pgrc5lyz71ds","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","38","","22exaymfm6q0uog3cr55lde7lj9z7ofj","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","39","","h4i9uio2w629jr3gqhvttvaz06b01tlb","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","40","","ste70wqxpiv180xk9but0zok5u6bs9yn","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","41","","om6ulofwh9zkud3p2y480gy5fb5lmfgc","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","42","","zi2y5bmi680hc9oxs6dnwr0m9a4wji58","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","43","","usfs187o9rcl5xhd6f7zc5ezr1ucnf8h","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","44","","sqiflz6f522fzpjx3oinkqsqworcdp0z","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","45","","dbxrwx7erm3wigin9xl4svv1qrljv5hd","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","46","","p78q05169psm16czecm09t9e4ewfizyx","2021-03-09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","47","","r47kc8dwskr9nii4nui13gub90fn6u4v","2021-03-13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","48","","gt33397mh46we2gmjkadq9nzlbt7v23e","2021-03-15","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cart","49","","5nl4qcxsdyfiqw12l99o8payf9kgodyv","2021-03-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cartitem","88","","","","1","39","1","","","","","","","","","","","","","","","","","","","","","","","True","1","8","","","","","","","","","","","","","","","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cartitem","97","","","","1","46","1","","","","","","","","","","","","","","","","","","","","","","","True","2","8","","","","","","","","","","","","","","","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"carts.cartitem","131","","","","1","49","1","","","","","","","","","","","","","","","","","","","","","","","True","1","8","","","","","","","","","","","","","","","","","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"orders.payment","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","","","8HY600071C4197936","PayPal","608.94","","","","","","COMPLETED","2021-03-11T21:23:19.549Z","","","","","","","","","","","","","","","",""
